county_name,municipality_name,property_location,deed_date,Year,Quarter, sale_price ,Price_Range,sale_assessment,Sale_Range,residential,Treated,Time,Interaction,Time_Placebo,Interaction_Placebo
SUSSEX,Byram Township,75 LYNN DR,8/31/10,2010,2010-Q3,1,0,254600,1,1,0.05,0,0,0,0
SUSSEX,Byram Township,4 SOUTH DEER HILL RUN,9/16/10,2010,2010-Q3,435000,1,460400,1,1,0.05,0,0,0,0
SUSSEX,Byram Township,40 BROOKWOOD RD,9/27/10,2010,2010-Q3,230000,1,324900,1,1,0.05,0,0,0,0
SUSSEX,Byram Township,25 JOAN DR,7/21/10,2010,2010-Q3,450000,1,587300,1,1,0.05,0,0,0,0
SUSSEX,Stanhope Borough,12 HIGHLAND AVE,9/29/10,2010,2010-Q3,131500,1,151200,1,1,0.05,0,0,0,0
SUSSEX,Stanhope Borough,7 LAKEVIEW TERR,7/21/10,2010,2010-Q3,169000,1,190500,1,1,0.05,0,0,0,0
SUSSEX,Stanhope Borough,89 BROOKLYN RD,9/30/10,2010,2010-Q3,1,0,195400,1,1,0.05,0,0,0,0
SUSSEX,Stanhope Borough,96 BROOKLYN RD,7/23/10,2010,2010-Q3,267000,1,220300,1,1,0.05,0,0,0,0
SUSSEX,Stanhope Borough,36 BROOKLYN RD,7/19/10,2010,2010-Q3,1,0,211300,1,1,0.05,0,0,0,0
SUSSEX,Stanhope Borough,1 SPRING LN,9/28/10,2010,2010-Q3,296000,1,320400,1,1,0.05,0,0,0,0
SUSSEX,Stanhope Borough,9-11 HIGH ST,8/6/10,2010,2010-Q3,211000,1,260100,1,1,0.05,0,0,0,0
SUSSEX,Stanhope Borough,20 PLANE LN,9/1/10,2010,2010-Q3,210000,1,159600,1,1,0.05,0,0,0,0
SUSSEX,Stanhope Borough,8135 ASHLAND CT,8/3/10,2010,2010-Q3,170000,1,171900,1,1,0.05,0,0,0,0
SUSSEX,Stanhope Borough,13243 DELL PL,9/24/10,2010,2010-Q3,180000,1,176000,1,1,0.05,0,0,0,0
SUSSEX,Stanhope Borough,269 US HIGHWAY 206,7/24/10,2010,2010-Q3,1,0,177200,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,3 HELEN ST,8/4/10,2010,2010-Q3,1,0,418400,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,96 FRANCES AVE,9/17/10,2010,2010-Q3,190000,1,270300,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,85 FRANCES AVE,8/10/10,2010,2010-Q3,115000,1,283500,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,213 WINDSOR AVE,9/15/10,2010,2010-Q3,0,0,224900,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,222 TULSA TR,8/2/10,2010,2010-Q3,229000,1,290500,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,231 KNOX WAY,9/14/10,2010,2010-Q3,75000,0,250300,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,312 BROOKLYN MOUNTAIN RD,8/17/10,2010,2010-Q3,139000,1,224800,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,10 LACKAWANNA TR,8/23/10,2010,2010-Q3,158000,1,206900,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,1 BERGEN TR,9/30/10,2010,2010-Q3,190000,1,199700,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,116 STATEN TR,9/3/10,2010,2010-Q3,1,0,258400,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,217 SANTA FE TR,7/13/10,2010,2010-Q3,215000,1,276000,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,13 SQUIRE RD,8/5/10,2010,2010-Q3,1,0,306100,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,9 HAZEL ST,9/30/10,2010,2010-Q3,1,0,262200,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,123 SHARP AVE,8/26/10,2010,2010-Q3,1,0,342600,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,253 LAKESIDE BLVD,9/30/10,2010,2010-Q3,1,0,422500,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,1 SHARPS ROCK DR,9/3/10,2010,2010-Q3,650000,1,679000,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,441 LAKESIDE BLVD,9/3/10,2010,2010-Q3,10,0,715200,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,431 LAKESIDE UNIT 7,9/3/10,2010,2010-Q3,95000,0,135400,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,60 WEST RIVER STYX RD,7/28/10,2010,2010-Q3,1,0,519100,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,72 WEST RIVER STYX RD,8/19/10,2010,2010-Q3,265000,1,374900,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,23 NORTHWESTERN WAY,7/13/10,2010,2010-Q3,60000,0,167900,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,118 BUCKNELL TR,8/20/10,2010,2010-Q3,145000,1,190500,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,349 DUPONT AVE,8/30/10,2010,2010-Q3,249500,1,306100,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,341 DUPONT AVE,7/19/10,2010,2010-Q3,157000,1,204900,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,45 OKLAHOMA TR,9/20/10,2010,2010-Q3,1,0,307600,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,25 MAXIM DR,7/12/10,2010,2010-Q3,1,0,210500,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,116 MARNE RD,7/16/10,2010,2010-Q3,330000,1,351800,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,6 ITHANELL RD,9/22/10,2010,2010-Q3,1,0,304400,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,46 ELBA AVE,9/29/10,2010,2010-Q3,215000,1,343300,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,21 TUFTS TR,7/28/10,2010,2010-Q3,1,0,315000,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,143 DARTMOUTH TR,8/6/10,2010,2010-Q3,94000,0,224500,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,7 MISSOURI TR,8/25/10,2010,2010-Q3,1,0,317400,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,362 MAXIM DR,9/21/10,2010,2010-Q3,130000,1,229600,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,36 INDIAN TR,8/5/10,2010,2010-Q3,10,0,347900,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,249 SQUAW TR,7/29/10,2010,2010-Q3,270000,1,396900,1,1,0.05,0,0,0,0
SUSSEX,Green Township,13 YELLOW FRAME RD,7/30/10,2010,2010-Q3,375000,1,468300,1,1,0.05,0,0,0,0
SUSSEX,Green Township,29 HEDDEN RD,8/10/10,2010,2010-Q3,395000,1,517000,1,1,0.05,0,0,0,0
SUSSEX,Green Township,254 KENNEDY RD,9/24/10,2010,2010-Q3,85000,0,183900,1,1,0.05,0,0,0,0
SUSSEX,Green Township,7 GREEN FARM RD,7/16/10,2010,2010-Q3,530000,1,647900,1,1,0.05,0,0,0,0
SUSSEX,Green Township,101 CREEK RD,9/29/10,2010,2010-Q3,295000,1,349800,1,1,0.05,0,0,0,0
SUSSEX,Green Township,7 FIELDVIEW RD,9/14/10,2010,2010-Q3,440000,1,526900,1,1,0.05,0,0,0,0
SUSSEX,Green Township,17 FIELDVIEW RD,7/22/10,2010,2010-Q3,4,0,422900,1,1,0.05,0,0,0,0
SUSSEX,Green Township,14 SCENIC DR,7/6/10,2010,2010-Q3,271000,1,322900,1,1,0.05,0,0,0,0
SUSSEX,Green Township,90 WOLFS CORNER RD,7/1/10,2010,2010-Q3,1,0,349600,1,1,0.05,0,0,0,0
SUSSEX,Fredon Township,2 GLENN TERR,8/25/10,2010,2010-Q3,277500,1,299000,1,1,0.05,0,0,0,0
SUSSEX,Fredon Township,16 BETONY CT,7/9/10,2010,2010-Q3,473000,1,508900,1,1,0.05,0,0,0,0
SUSSEX,Fredon Township,505 RT 94,8/23/10,2010,2010-Q3,210000,1,574200,1,1,0.05,0,0,0,0
SUSSEX,Fredon Township,29 FREDONIA RD,8/18/10,2010,2010-Q3,1,0,418600,1,1,0.05,0,0,0,0
SUSSEX,Fredon Township,41 FREDONIA RD,9/8/10,2010,2010-Q3,1,0,457600,1,1,0.05,0,0,0,0
SUSSEX,Fredon Township,47 FREDON-GREENDELL RD,8/16/10,2010,2010-Q3,310000,1,377500,1,1,0.05,0,0,0,0
SUSSEX,Fredon Township,188 FREDON-MARKSBORO RD,8/30/10,2010,2010-Q3,435000,1,570500,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,2 CEDAR DR,7/30/10,2010,2010-Q3,1,0,350900,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,205 NEWTON SPARTA RD,9/13/10,2010,2010-Q3,220000,1,198700,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,287 CHEYENNE RD,8/4/10,2010,2010-Q3,162000,1,135600,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,25 DANA DR,8/23/10,2010,2010-Q3,420000,1,349400,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,383 MOHEGAN CI,7/8/10,2010,2010-Q3,1,0,106400,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,6 STICKLES POND RD,9/30/10,2010,2010-Q3,1445,0,158100,1,1,0.05,0,0,0,0
SUSSEX,Ogdensburg Borough,10 LINCOLN AVE,9/22/10,2010,2010-Q3,1,0,245800,1,1,0.05,0,0,0,0
SUSSEX,Ogdensburg Borough,243 MAIN ST,8/24/10,2010,2010-Q3,1,0,278500,1,1,0.05,0,0,0,0
SUSSEX,Ogdensburg Borough,64 EDISON AVE,8/3/10,2010,2010-Q3,10,0,239900,1,1,0.05,0,0,0,0
SUSSEX,Ogdensburg Borough,92 HIGH ST,9/27/10,2010,2010-Q3,1,0,215500,1,1,0.05,0,0,0,0
SUSSEX,Ogdensburg Borough,50 CENTER ST,9/3/10,2010,2010-Q3,153000,1,154000,1,1,0.05,0,0,0,0
SUSSEX,Ogdensburg Borough,12 CORK HILL RD,9/23/10,2010,2010-Q3,392000,1,83300,0,1,0.05,0,0,0,0
SUSSEX,Ogdensburg Borough,60 CORK HILL RD,8/13/10,2010,2010-Q3,159000,1,151600,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,23 TOMAHAWK TRL,9/7/10,2010,2010-Q3,84896,0,350700,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,37 NEWSTAR RIDGE,8/23/10,2010,2010-Q3,975000,1,703600,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,54 HUNTERS LN,9/23/10,2010,2010-Q3,1,0,166200,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,28 CONESTOGA TRL,9/1/10,2010,2010-Q3,250000,1,184500,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,9 PINE CONE LN,8/11/10,2010,2010-Q3,265000,1,192100,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,50 DYLAN DR,8/23/10,2010,2010-Q3,372900,1,283900,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,21 VILLAGE LN,9/24/10,2010,2010-Q3,281240,1,90000,0,1,0.05,0,0,0,0
SUSSEX,Sparta Township,23 VILLAGE LN,8/30/10,2010,2010-Q3,357457,1,90000,0,1,0.05,0,0,0,0
SUSSEX,Sparta Township,116 SENECA LAKE RD,8/10/10,2010,2010-Q3,165000,1,159100,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,8 TYLER ST,7/28/10,2010,2010-Q3,308000,1,207200,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,36 WARREN RD,8/19/10,2010,2010-Q3,1,0,240400,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,75 MAPLE PKWY,7/26/10,2010,2010-Q3,350000,1,204900,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,203 ALPINE TRL,7/30/10,2010,2010-Q3,333000,1,274900,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,5 HEIGHWOOD TRL,8/25/10,2010,2010-Q3,399000,1,263000,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,20 WESTGATE DR,8/20/10,2010,2010-Q3,297000,1,222200,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,68 WESTGATE DR,7/19/10,2010,2010-Q3,533000,1,472800,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,20 ISLAND TRL,7/26/10,2010,2010-Q3,1,0,1226900,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,7 ISLAND TRL,7/23/10,2010,2010-Q3,1900000,1,1516500,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,310 WEST SHORE TRL,8/13/10,2010,2010-Q3,302000,1,223800,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,36 OAKWOOD TRL,8/3/10,2010,2010-Q3,405000,1,272700,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,4 POWDER HORN GREEN,7/15/10,2010,2010-Q3,450000,1,440200,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,59 WEST SHORE TRL,8/21/10,2010,2010-Q3,293000,1,168900,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,12 INDIAN TER,7/8/10,2010,2010-Q3,1,0,277700,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,9 ALDER DR,8/25/10,2010,2010-Q3,287500,1,273500,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,59 MAPLE TREE LN,9/29/10,2010,2010-Q3,270000,1,178100,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,4 ARROWHEAD TRL,7/13/10,2010,2010-Q3,735000,1,467200,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,116 WAGON WHEEL RD,7/16/10,2010,2010-Q3,160000,1,141700,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,16 MAIN ST UNIT D9,8/18/10,2010,2010-Q3,259000,1,187200,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,16 FOX RUN,8/16/10,2010,2010-Q3,1110000,1,800000,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,38 FIDDLERS WAY,8/9/10,2010,2010-Q3,560000,1,458900,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,14 SADDLE RIDGE RD,7/2/10,2010,2010-Q3,482000,1,388500,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,23 LAKE GRINNELL LN,8/4/10,2010,2010-Q3,115000,1,86900,0,1,0.05,0,0,0,0
SUSSEX,Sparta Township,702 WEST MOUNTAIN RD,8/31/10,2010,2010-Q3,285000,1,226400,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,535 HOUSES CORNER RD,8/7/10,2010,2010-Q3,100,0,261800,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,35 KROGHS LN,8/2/10,2010,2010-Q3,417500,1,345800,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,8 ARIELLE WAY,7/21/10,2010,2010-Q3,407000,1,335200,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,473 WEST MOUNTAIN RD,8/16/10,2010,2010-Q3,650000,1,620100,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,6 GREENFIELD HILL,7/3/10,2010,2010-Q3,657000,1,549700,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,250 WEST MOUNTAIN RD,8/24/10,2010,2010-Q3,310000,1,270200,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,2 OLD CEDAR DR,7/28/10,2010,2010-Q3,465000,1,395900,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,19 GLEN RD,9/30/10,2010,2010-Q3,200000,1,156400,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,3 TERRY LYNN DR,8/4/10,2010,2010-Q3,287500,1,205600,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,6 CELIA DR,8/16/10,2010,2010-Q3,269900,1,314400,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,17 MT PLEASANT RD,7/9/10,2010,2010-Q3,497000,1,428800,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,50 EDISON TER,8/24/10,2010,2010-Q3,267500,1,235600,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,27 FAIRMONT RD,9/27/10,2010,2010-Q3,225000,1,172500,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,30 HIDDEN GLEN DR,8/11/10,2010,2010-Q3,0,0,431100,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,21 CRYSTAL ROCK RD,8/26/10,2010,2010-Q3,497000,1,432700,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,23 CHRISTY LN,7/13/10,2010,2010-Q3,325000,1,285300,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,72 MORNING STAR DR,8/4/10,2010,2010-Q3,570000,1,442100,1,1,0.05,0,0,0,0
SUSSEX,Franklin Borough,418 RUTHERFORD AVE,7/7/10,2010,2010-Q3,140500,1,200400,1,1,0.05,0,0,0,0
SUSSEX,Franklin Borough,81 CHURCH ST,9/30/10,2010,2010-Q3,165000,1,187000,1,1,0.05,0,0,0,0
SUSSEX,Franklin Borough,95 DAVIS RD,7/30/10,2010,2010-Q3,290000,1,332100,1,1,0.05,0,0,0,0
SUSSEX,Franklin Borough,19 FOX HILL DR,8/12/10,2010,2010-Q3,270000,1,269200,1,1,0.05,0,0,0,0
SUSSEX,Branchville Borough,45 WANTAGE AVE,8/26/10,2010,2010-Q3,400000,1,483100,1,1,0.05,0,0,0,0
SUSSEX,Hamburg Borough,5 URBAN ST,7/29/10,2010,2010-Q3,240000,1,41600,0,1,0.05,0,0,0,0
SUSSEX,Hamburg Borough,25 PRINCE ST,8/11/10,2010,2010-Q3,225000,1,159300,1,1,0.05,0,0,0,0
ATLANTIC,Longport Borough,103 SO 12TH AVE,10/29/10,2010,2010-Q4,1500000,1,1671300,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,1600 ATL AVE UNIT #11,12/28/10,2010,2010-Q4,1,0,125000,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,1600 ATL AVE UNIT #42,12/28/10,2010,2010-Q4,1,0,175000,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,1807 BEACH TERRACE,12/27/10,2010,2010-Q4,1,0,4129500,0,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,105 SO 18TH AVE,12/7/10,2010,2010-Q4,1620000,1,1244100,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,107 S 22ND AVE,10/29/10,2010,2010-Q4,2700000,0,1959300,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,107 SO 25TH AVE,10/15/10,2010,2010-Q4,2400000,0,1913600,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,2700 ATLANTIC AV 217,11/4/10,2010,2010-Q4,1,0,550000,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,2700 ATLANTIC AV 320,10/15/10,2010,2010-Q4,200000,1,600000,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,2700 ATLANTIC AV 514,10/12/10,2010,2010-Q4,290000,1,415000,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,2700 ATLANTIC AVE601,11/19/10,2010,2010-Q4,800000,1,700000,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,3013 DEVON AVE,12/28/10,2010,2010-Q4,0,0,528000,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,201 NO 36TH AVE,11/8/10,2010,2010-Q4,1,0,1074400,1,1,0.73,0,0,0,0
ATLANTIC,Corbin City,125 CARL ROAD,12/4/10,2010,2010-Q4,1,0,142100,1,1,0.73,0,0,0,0
ATLANTIC,Corbin City,300 ROUTE 50,10/29/10,2010,2010-Q4,274000,1,114000,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,PARKSHORE PLAZA 4E,10/15/10,2010,2010-Q4,117500,1,50000,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,PARKSHORE PLAZA 7F,12/22/10,2010,2010-Q4,115500,1,61100,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,115 SHORE RD,11/10/10,2010,2010-Q4,1,0,109000,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,18 CRESTVIEW DR,11/3/10,2010,2010-Q4,1,0,125700,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,4 SOUTHVIEW DR,12/22/10,2010,2010-Q4,270000,1,131400,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,5 COOPER DR,11/30/10,2010,2010-Q4,184900,1,127400,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,15 W MARYLAND AVE,12/29/10,2010,2010-Q4,55000,0,57200,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,9 RUTGERS RD,11/3/10,2010,2010-Q4,212000,1,105400,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,1005 HARBOUR COVE,12/7/10,2010,2010-Q4,1,0,173500,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,308 HARBOUR COVE,10/25/10,2010,2010-Q4,210000,1,100100,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,213 HARBOUR COVE,12/7/10,2010,2010-Q4,1,0,147000,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,617 SIXTH ST,12/10/10,2010,2010-Q4,185000,1,125300,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,173 BALA DR,10/1/10,2010,2010-Q4,233000,1,121500,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,201 W NEW JERSEY AVE,12/28/10,2010,2010-Q4,195000,1,114400,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,85 W LAUREL DR,10/7/10,2010,2010-Q4,157500,1,86500,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,8 MERION DR,10/21/10,2010,2010-Q4,1,0,93100,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,106 BALA DR,11/18/10,2010,2010-Q4,235000,1,125300,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,13 DELAWARE AVE,12/17/10,2010,2010-Q4,194000,1,134700,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,823 THIRD ST,10/5/10,2010,2010-Q4,1,0,137600,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,19 LAUREL DR SOUTH,10/12/10,2010,2010-Q4,230000,1,119600,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,54 GULPH MILL RD,12/31/10,2010,2010-Q4,16995,0,130900,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,51 BROADWAY,11/15/10,2010,2010-Q4,1,0,388600,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,121 SOUTH POINTE,12/29/10,2010,2010-Q4,499900,1,237000,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,1 BAYSIDE DR,11/29/10,2010,2010-Q4,1,0,135100,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,7504 ATLANTIC AVE,10/1/10,2010,2010-Q4,1600000,1,1331600,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,108 S EXETER AVE,12/31/10,2010,2010-Q4,1170000,1,1390000,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,102 S LANCASTER AVE,12/22/10,2010,2010-Q4,1370000,1,1199000,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,108 S OSBORNE AVE,12/21/10,2010,2010-Q4,1662500,1,1305800,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,103 S SUMNER AVE,11/29/10,2010,2010-Q4,1303000,1,1232300,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9100 BEACH,12/10/10,2010,2010-Q4,1,0,423200,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9100 BEACH,12/10/10,2010,2010-Q4,1,0,423200,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9100 BEACH,12/10/10,2010,2010-Q4,1,0,582000,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9400 ATLANTIC AVE,12/3/10,2010,2010-Q4,272500,1,215000,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9400 ATLANTIC AVE,11/24/10,2010,2010-Q4,175000,1,183800,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9400 ATLANTIC AVE,10/8/10,2010,2010-Q4,220000,1,262500,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9600 ATLANTIC AVE,12/16/10,2010,2010-Q4,285000,1,299400,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,7400 VENTNOR AVE,10/14/10,2010,2010-Q4,364000,1,528400,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,14 S ANDOVER AVE,11/17/10,2010,2010-Q4,675000,1,642100,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,7813-7815 ATLANTIC AVE,12/20/10,2010,2010-Q4,745000,1,437400,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,8001 ATLANTIC AVE,11/29/10,2010,2010-Q4,175000,1,157900,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,12 S HUNTINGTON AVE,10/1/10,2010,2010-Q4,600000,1,632200,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,6 S KNIGHT AVE,10/15/10,2010,2010-Q4,575000,1,455300,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9001 ATLANTIC AVE,12/20/10,2010,2010-Q4,1,0,707400,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,10 S DECATUR AVE,10/26/10,2010,2010-Q4,1,0,390700,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,25 S ADAMS AVE,10/13/10,2010,2010-Q4,289500,1,265100,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,25 S ADAMS AVE,12/10/10,2010,2010-Q4,275000,1,300800,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,22 N FREDERICKSBURG AVE,10/1/10,2010,2010-Q4,1,0,471100,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,3 N DOUGLAS AVE,12/23/10,2010,2010-Q4,1,0,309300,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,26 N GLADSTONE AVE,12/27/10,2010,2010-Q4,544500,1,406200,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,26 N GRANVILLE AVE,10/7/10,2010,2010-Q4,450000,1,457200,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,2 N LANCASTER AVE,10/14/10,2010,2010-Q4,585000,1,711900,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,8806 WINCHESTER AVE,10/1/10,2010,2010-Q4,777500,1,725700,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,5 N SUMNER AVE,10/15/10,2010,2010-Q4,1,0,471600,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9 N WILSON AVE,11/23/10,2010,2010-Q4,1,0,444500,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9 N ADAMS AVE,12/3/10,2010,2010-Q4,430000,1,421300,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,26 N COOLIDGE AVE,11/15/10,2010,2010-Q4,394000,1,314500,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,102 N BRUNSWICK AVE,11/1/10,2010,2010-Q4,575000,1,414900,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,106 N CLERMONT AVE,11/8/10,2010,2010-Q4,325000,1,325900,1,1,0.73,0,0,0,0
